id,customer_id,title,description,category,priority,status,assigned_agent,created_at,updated_at,resolved_at
576,154,"Invoice mismatch after renewal","AlgoTrade Finance reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Resolved,Priya_Sharma,"2026-04-25 11:37:17","2026-04-27 20:32:57","2026-04-27 20:32:57"
577,180,"Dashboard timeout on analytics export","LearnSphere EdTech is seeing timeout errors when exporting analytics for their FinTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Closed,Meera_Joshi,"2026-03-21 02:55:17","2026-03-28 01:00:36","2026-03-28 01:00:36"
578,261,"Dashboard timeout on analytics export","HealConnect Medical is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,High,Closed,Ananya_Iyer,"2026-04-21 04:53:17","2026-04-27 03:06:06","2026-04-27 03:06:06"
579,385,"Slack alerts not firing","CloudMind Systems configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Closed,Meera_Joshi,"2026-06-22 07:29:17","2026-06-24 16:25:10","2026-06-24 16:25:10"
580,269,"Invoice mismatch after renewal","SkillForge Academy reports that the latest Free renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Closed,Divya_Pillai,"2026-07-03 07:40:17","2026-07-04 15:32:43","2026-07-04 15:32:43"
581,459,"Interactive Learning Tools Request","Riya Das from LearnSphere EdTech needs more interactive learning tools.",Technical,Medium,Open,Meera_Joshi,"2026-06-04 05:03:17","2026-06-06 04:54:43",NULL
582,40,"Automation for Retail/E-commerce Workflows Request","Aryan Davis from RetailGenius needs better automation for their retail/e-commerce workflows.",Technical,High,Open,Divya_Pillai,"2026-01-21 05:09:17","2026-04-14 08:59:20",NULL
583,290,"Advanced AI Research Tools Request","Tanvi Iyer from MarketPulse AI needs more advanced AI research tools.",Technical,Medium,Open,Ananya_Iyer,"2026-05-25 09:13:17","2026-06-15 19:47:05",NULL
584,244,"Better Analytics for Healthcare Workflows Request","David Smith from LearnSphere EdTech needs better analytics for their healthcare workflows.",Technical,High,Open,Priya_Sharma,"2026-02-18 05:35:17","2026-07-04 15:33:26",NULL
585,13,"Better Support for Complex Healthcare Solutions Request","Vikram Sharma from FinEdge Capital needs better support for their complex healthcare solutions.",Account,High,Open,Divya_Pillai,"2026-06-05 04:27:17","2026-06-28 02:08:31",NULL
586,459,"Invoice mismatch after renewal","LearnSphere EdTech reports that the latest Free renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Closed,Arjun_Mehta,"2026-06-11 04:39:17","2026-06-16 10:50:26","2026-06-16 10:50:26"
587,40,"Legacy CRM import failing","RetailGenius is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Escalated,Priya_Sharma,"2026-04-01 05:34:17","2026-05-20 18:17:04",NULL
588,290,"Legacy CRM import failing","MarketPulse AI is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Open,Karthik_Nair,"2026-05-25 14:50:17","2026-06-28 15:57:58",NULL
589,244,"Dashboard timeout on analytics export","LearnSphere EdTech is seeing timeout errors when exporting analytics for their Healthcare workflow. The issue blocks their weekly operations review.",Technical,Critical,Closed,Arjun_Mehta,"2026-05-15 08:42:17","2026-05-21 08:11:22","2026-05-21 08:11:22"
590,13,"SSO login redirects to error page","Vikram Sharma cannot complete SSO login for FinEdge Capital. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Closed,Arjun_Mehta,"2026-06-27 06:49:17","2026-06-29 22:05:46","2026-06-29 22:05:46"
591,187,"Personalized Learning Paths Request","Vishal Smith from LearnSphere EdTech needs more personalized learning paths to enhance his educational experience.",Technical,Medium,Open,Meera_Joshi,"2026-03-07 12:14:17","2026-05-14 06:13:02",NULL
592,308,"Unrealistic Expectations Resolution","Varun Chakraborty from SkillForge Academy has resolved his unrealistic expectations issue.",Billing,Low,Resolved,Suresh_Babu,"2026-05-15 06:37:17","2026-05-17 19:45:42","2026-05-17 19:45:42"
593,365,"Advanced AI Tools Request","Sarah Singh from NeuralPath AI needs more advanced AI tools to improve her data analysis.",Technical,High,Open,Meera_Joshi,"2026-06-05 05:50:17","2026-06-23 12:58:09",NULL
594,104,"Advanced Features Request","Gaurav Mishra from AlgoTrade Finance needs more advanced features to enhance his AI/ML SaaS experience.",Technical,High,Open,Meera_Joshi,"2026-06-05 14:11:17","2026-06-30 09:21:54",NULL
595,181,"High Transaction Fees Resolution","Amanda Rao from CloudMind Systems has resolved her high transaction fees issue.",Billing,Low,Resolved,Priya_Sharma,"2026-01-06 12:39:17","2026-01-08 04:01:32","2026-01-08 04:01:32"
596,187,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Escalated,Vikram_Rao,"2026-05-20 05:27:17","2026-05-24 11:01:02",NULL
597,308,"SSO login redirects to error page","Varun Chakraborty cannot complete SSO login for SkillForge Academy. Users are redirected to an error page after identity-provider authentication.",Account,Critical,Open,Sneha_Reddy,"2026-05-30 15:14:17","2026-06-26 15:46:09",NULL
598,365,"SSO login redirects to error page","Sarah Singh cannot complete SSO login for NeuralPath AI. Users are redirected to an error page after identity-provider authentication.",Account,High,Open,Ananya_Iyer,"2026-06-12 06:54:17","2026-06-28 12:15:20",NULL
599,104,"Legacy CRM import failing","AlgoTrade Finance is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Closed,Sneha_Reddy,"2026-06-25 02:50:17","2026-06-28 10:01:39","2026-06-28 10:01:39"
600,181,"Invoice mismatch after renewal","CloudMind Systems reports that the latest Basic renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Resolved,Arjun_Mehta,"2026-04-10 13:50:17","2026-04-11 20:30:20","2026-04-11 20:30:20"
601,54,"Need for improved customer support tools","Meera Garcia from LearnSphere EdTech needs better customer support tools.",Technical,Medium,Open,Divya_Pillai,"2026-03-07 04:11:17","2026-04-11 15:54:25",NULL
602,392,"Need for more personalized learning paths","Ishaan Mukherjee from CloudMind Systems needs more personalized learning paths.",Onboarding,Low,Open,Ananya_Iyer,"2026-06-05 12:20:17","2026-06-07 16:46:13",NULL
603,348,"Needs better reporting for FinTech workflows","Zara Das from PaySwift FinTech needs better reporting for FinTech workflows.",Integration,High,Open,Meera_Joshi,"2026-01-06 11:45:17","2026-01-10 16:31:02",NULL
604,450,"Need for more financial education resources","Chirag Das from FinEdge Capital needs more financial education resources.",Account,Medium,Open,Ananya_Iyer,"2026-05-11 04:50:17","2026-06-19 04:51:48",NULL
605,400,"Needs better integration for AI/ML SaaS workflows","Sarah Ghosh from BrightMinds Education needs better integration for AI/ML SaaS workflows.",Integration,High,Open,Karthik_Nair,"2026-01-06 15:12:17","2026-05-15 07:18:16",NULL
606,54,"Invoice mismatch after renewal","LearnSphere EdTech reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Critical,Resolved,Meera_Joshi,"2026-06-10 08:05:17","2026-06-14 16:34:46","2026-06-14 16:34:46"
607,392,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,High,Escalated,Ravi_Kumar,"2026-06-16 10:48:17","2026-06-16 16:53:55",NULL
608,348,"Invoice mismatch after renewal","PaySwift FinTech reports that the latest Free renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Resolved,Meera_Joshi,"2026-01-30 11:23:17","2026-02-05 09:34:02","2026-02-05 09:34:02"
609,450,"Invoice mismatch after renewal","FinEdge Capital reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Open,Meera_Joshi,"2026-06-15 10:15:17","2026-07-05 15:09:48",NULL
610,400,"Legacy CRM import failing","BrightMinds Education is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Closed,Suresh_Babu,"2026-01-24 14:39:17","2026-01-26 13:01:28","2026-01-26 13:01:28"
611,175,"High Transaction Fees","Sarah Saxena has noticed high transaction fees on her CloudMind Systems account and is seeking a solution.",Billing,Medium,Open,Meera_Joshi,"2026-01-06 11:46:17","2026-04-28 14:54:10",NULL
612,334,"Need for Advanced Features","Deepak Agarwal is looking to improve his sales performance and requests more advanced features in FinEdge Capital's EdTech platform.",Technical,High,Open,Ravi_Kumar,"2026-05-29 06:17:17","2026-07-01 07:13:35",NULL
613,423,"Better Customer Support Needed","Divya Kumar is seeking improved customer support from PaySwift FinTech, which has been experiencing issues with their healthcare app.",Account,Low,Open,Priya_Sharma,"2026-01-06 05:44:17","2026-02-02 03:49:38",NULL
614,111,"Need for Accurate Financial Predictions","Kavya Verma is concerned about the accuracy of financial predictions in AlgoTrade Finance, which has been affecting her business decisions.",Technical,Medium,Open,Ananya_Iyer,"2026-05-28 14:34:17","2026-06-20 09:57:35",NULL
615,25,"Detailed Health Reports Needed","Akash Nair is requesting more detailed health reports from CloudMind Systems, which has been impacting his healthcare management.",Account,High,Open,Suresh_Babu,"2026-06-05 09:26:17","2026-06-25 10:24:03",NULL
616,175,"SSO login redirects to error page","Sarah Saxena cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,High,Open,Suresh_Babu,"2026-04-09 10:52:17","2026-04-18 10:24:21",NULL
617,334,"Dashboard timeout on analytics export","FinEdge Capital is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,High,Resolved,Meera_Joshi,"2026-06-25 06:32:17","2026-06-29 08:54:09","2026-06-29 08:54:09"
618,423,"Dashboard timeout on analytics export","PaySwift FinTech is seeing timeout errors when exporting analytics for their Healthcare workflow. The issue blocks their weekly operations review.",Technical,High,Closed,Divya_Pillai,"2026-06-09 04:36:17","2026-06-15 08:45:30","2026-06-15 08:45:30"
619,111,"Legacy CRM import failing","AlgoTrade Finance is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Open,Karthik_Nair,"2026-06-04 12:45:17","2026-06-15 17:54:44",NULL
620,25,"Legacy CRM import failing","CloudMind Systems is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Open,Arjun_Mehta,"2026-07-01 06:32:17","2026-07-05 09:27:27",NULL
621,230,"Integration Issue with Healthcare Workflows","John Brown from DataBridge Analytics needs better integration for Healthcare workflows.",Integration,Medium,Open,Priya_Sharma,"2026-01-06 10:03:17","2026-06-10 03:06:20",NULL
622,397,"Better Reporting for AI/ML SaaS Workflows","Karan Srivastava from BrightMinds Education needs better integration for AI/ML SaaS workflows.",Integration,Medium,Open,Karthik_Nair,"2026-01-06 02:25:17","2026-01-10 23:50:58",NULL
623,398,"Reporting Needs for AI/ML SaaS Workflows","Sneha Gupta from CloudMind Systems needs better integration for AI/ML SaaS workflows.",Integration,Medium,Open,Vikram_Rao,"2026-03-02 13:47:17","2026-04-17 03:18:27",NULL
624,292,"Patient Engagement Tools Needed","Karan Ghosh from CuraHealth Systems needs better patient engagement tools.",Integration,Medium,Open,Priya_Sharma,"2026-05-23 07:17:17","2026-06-25 18:36:47",NULL
625,69,"High Customer Churn and Low Satisfaction","Rajesh Agarwal from RetailGenius needs better integration for Healthcare workflows.",Integration,Medium,Open,Ananya_Iyer,"2026-02-10 14:01:17","2026-04-29 09:51:50",NULL
626,230,"Integration Issue with Healthcare Workflows","John Brown from DataBridge Analytics needs better integration for Healthcare workflows.",Integration,High,Escalated,Ananya_Iyer,"2026-01-06 06:31:17","2026-03-27 19:50:26",NULL
627,397,"Better Reporting for AI/ML SaaS Workflows","Karan Srivastava from BrightMinds Education needs better integration for AI/ML SaaS workflows.",Integration,High,Escalated,Vikram_Rao,"2026-01-06 14:52:17","2026-02-04 14:22:11",NULL
628,398,"Reporting Needs for AI/ML SaaS Workflows","Sneha Gupta from CloudMind Systems needs better integration for AI/ML SaaS workflows.",Integration,High,Escalated,Priya_Sharma,"2026-03-02 10:19:17","2026-06-21 08:12:18",NULL
629,292,"Patient Engagement Tools Needed","Karan Ghosh from CuraHealth Systems needs better patient engagement tools.",Integration,High,Escalated,Suresh_Babu,"2026-05-23 15:01:17","2026-07-03 04:32:44",NULL
